所属动漫,视频标题,播放量,弹幕数,收藏数,UP主,标签,bvid,url
长安三万里,"《<em class=""keyword"">长安三万里</em>》的诗人们，现实中都长什么样？",98859,39,261,超能苏,"杜甫,长安,李白,影视剪辑,高适,长安三万里",BV1T14y1673L,https://www.bilibili.com/video/BV1T14y1673L
长安三万里,"李白不愧是大唐顶流，他还会弹琴唱歌给你听｜<em class=""keyword"">长安三万里</em>",3792,0,28,兰若寺小妖,"古风,唐朝,李白,古琴,影视剪辑,必剪创作,长安三万里",BV1pP411k7m3,https://www.bilibili.com/video/BV1pP411k7m3
长安三万里,"<em class=""keyword"">长安三万里</em>混剪",19247,1,372,一架想飞上天的A350,"电影剪辑,混剪,长安三万里",BV1eP411z76W,https://www.bilibili.com/video/BV1eP411z76W
长安三万里,"<em class=""keyword"">长安三万里</em>",128,0,2,小朴仔解说,"混剪,长安三万里",BV1ww4m197y3,https://www.bilibili.com/video/BV1ww4m197y3
长安三万里,"<em class=""keyword"">长安三万里</em>混剪",19247,1,372,一架想飞上天的A350,"电影剪辑,混剪,长安三万里",BV1eP411z76W,https://www.bilibili.com/video/BV1eP411z76W
长安三万里,"【<em class=""keyword"">长安三万里</em>】“我忽然开始疯狂想念，故事里的<em class=""keyword"">长安</em>。”<em class=""keyword"">长安</em>，<em class=""keyword"">长安</em>，不见<em class=""keyword"">长安</em>。",30705,23,522,梦枕星海月下河,"动画,电影,河图,影视剪辑,不见长安,国创,长安三万里,神仙剪刀手,影视神仙剪刀手",BV1bp4y1c7b1,https://www.bilibili.com/video/BV1bp4y1c7b1
长安三万里,"《<em class=""keyword"">长安三万里</em>》李白剪辑",6371,0,71,新月_青,"国漫,电影剪辑,电影长安三万里",BV1Cn2LYqEp8,https://www.bilibili.com/video/BV1Cn2LYqEp8
长安三万里,"《<em class=""keyword"">长安三万里</em>》李白剪辑",6371,0,71,新月_青,"国漫,电影剪辑,电影长安三万里",BV1Cn2LYqEp8,https://www.bilibili.com/video/BV1Cn2LYqEp8
长安三万里,"<em class=""keyword"">长安三万里</em>混剪",19247,1,372,一架想飞上天的A350,"电影剪辑,混剪,长安三万里",BV1eP411z76W,https://www.bilibili.com/video/BV1eP411z76W
长安三万里,"没有一个成年人能笑着走出《<em class=""keyword"">长安三万里</em>》",141072,186,870,一万个零的歪老板,"电影,长安,影视剪辑,长安三万里,电影长安三万里,长安三万里大唐欢迎你",BV1694y1e7yp,https://www.bilibili.com/video/BV1694y1e7yp
长安三万里,"没有一个成年人能笑着走出《<em class=""keyword"">长安三万里</em>》",141072,186,870,一万个零的歪老板,"电影,长安,影视剪辑,长安三万里,电影长安三万里,长安三万里大唐欢迎你",BV1694y1e7yp,https://www.bilibili.com/video/BV1694y1e7yp
长安三万里,"“放荡齐赵间，裘马颇清狂”【<em class=""keyword"">长安三万里</em>】×【壮游】",3274,5,59,泰山种豆徐霞客,"电影,国漫,凤凰传奇,大唐,混剪,电影混剪,影视剪辑,追光,长安三万里",BV1t8411U7Md,https://www.bilibili.com/video/BV1t8411U7Md
长安三万里,"没有一个成年人能笑着走出《<em class=""keyword"">长安三万里</em>》",141072,186,870,一万个零的歪老板,"电影,长安,影视剪辑,长安三万里,电影长安三万里,长安三万里大唐欢迎你",BV1694y1e7yp,https://www.bilibili.com/video/BV1694y1e7yp
长安三万里,"【<em class=""keyword"">长安三万里</em>】大唐万象",9413,0,164,口十为叶,"大唐,影视剪辑,长安三万里",BV16i4y1h7Yv,https://www.bilibili.com/video/BV16i4y1h7Yv
长安三万里,"【李白×高适】后来，他一直在诗中寻你，<em class=""keyword"">长安三万里</em>。",31514,166,427,英缘木,"感人,友情,李白,影视剪辑,高适,长安三万里,长安三万里大唐欢迎你",BV1TF41197V9,https://www.bilibili.com/video/BV1TF41197V9
长安三万里,"【<em class=""keyword"">长安三万里</em>】大唐万象",9413,0,164,口十为叶,"大唐,影视剪辑,长安三万里",BV16i4y1h7Yv,https://www.bilibili.com/video/BV16i4y1h7Yv
长安三万里,"电影<em class=""keyword"">长安三万里</em>抢先版",72041,12,707,倾颜墨安,"配音,国漫,动画短片,李白,混剪,唐代,高适,长安三万里,电影长安三万里",BV13N411r76Q,https://www.bilibili.com/video/BV13N411r76Q
长安三万里,杜甫居然是李白的头号粉丝,5043353,67,114995,三脚猫燃剪,"杜甫,剪辑,李白,影视剪辑,长安三万里",BV1ss4y1y74Z,https://www.bilibili.com/video/BV1ss4y1y74Z
长安三万里,"“只要诗在 <em class=""keyword"">长安</em>就会在”#电影<em class=""keyword"">长安三万里</em>",2831135,9,94296,三脚猫燃剪,"国产电影,电影剪辑,影视剪辑,长安三万里",BV1Zk4y1T71q,https://www.bilibili.com/video/BV1Zk4y1T71q
长安三万里,我敢说，90%的国人根本不了解李白,8918945,3857,157503,布衣探案,"中国,文化,中国风,唐朝,李白,影视剪辑,高适,追光,长安三万里,电影长安三万里,长安三万里大唐欢迎你",BV1WV4y187CK,https://www.bilibili.com/video/BV1WV4y187CK
长安三万里,"4k收藏｜李云霄｜<em class=""keyword"">长安三万里</em>",665,1,25,青春怎能软绵绵,"合集,古风,古装,影视剪辑,音乐现场,李云霄,长安三万里,2024影娱亿点好活",BV1mqcXeHEVo,https://www.bilibili.com/video/BV1mqcXeHEVo
长安三万里,"<em class=""keyword"">长安三万里</em>中的诗词",40060,18,790,黑科技老六,"经典电影,诗词,影视剪辑,长安三万里,神仙剪刀手,影视神仙剪刀手",BV1iy4y1w7TB,https://www.bilibili.com/video/BV1iy4y1w7TB
长安三万里,"<em class=""keyword"">长安三万里</em>诗词混剪",9663,2,112,WU--PF,"动漫,古风,长安,诗词,混剪,影视剪辑,长安三万里,电影长安三万里,长安三万里大唐欢迎你",BV1zk4y1K7EX,https://www.bilibili.com/video/BV1zk4y1K7EX
长安三万里,"【<em class=""keyword"">长安三万里</em>|一程山路】一叶曲折过后，又一道坎坷",5662,1,81,韩谒雨,"李白,影视剪辑,高适,一程山路,长安三万里,神仙剪刀手,影视神仙剪刀手",BV1jp4y1T7mn,https://www.bilibili.com/video/BV1jp4y1T7mn
长安三万里,"<em class=""keyword"">长安三万里</em>·高燃盛唐 | “你我生当如此盛世，当为大鹏！” | 李白×高适",18397,103,175,生活造梦家,"唐朝,动画电影,国漫,电影剪辑,李白,影视剪辑,高适,追光,长安三万里,长安三万里大唐欢迎你",BV1oh4y17738,https://www.bilibili.com/video/BV1oh4y17738
长安三万里,"<em class=""keyword"">长安</em>少年游侠客【<em class=""keyword"">长安三万里</em>】×【少年行】",949,0,8,泰山种豆徐霞客,"国漫,电影剪辑,混剪,少年行,侠客,高适,追光,长安三万里,裴十二",BV1Jh4y127GG,https://www.bilibili.com/video/BV1Jh4y127GG
长安三万里,"《<em class=""keyword"">长安三万里</em>》，我就喜欢这种能学习知识的国漫。",1906,0,7,天蚊星,"动漫,国漫,影视剪辑,长安三万里",BV1zc411u77w,https://www.bilibili.com/video/BV1zc411u77w
长安三万里,"【05来辣reaction】当05后看追光动画《<em class=""keyword"">长安三万里</em>》（唐由盛至衰李白&amp;高适自年少相识至暮年跌宕起伏的人生和诗词之美太适合给孩子看了）",45758,110,137,零五来辣,"诗词,李白,影视剪辑,追光动画,REACTION,05后,高适,长安三万里,娱乐吃瓜大会,娱乐吃瓜大会7.0",BV14Z1VY6Eht,https://www.bilibili.com/video/BV14Z1VY6Eht
长安三万里,"【<em class=""keyword"">长安三万里</em>&amp;徐梦圆】莫愁前路无知己，人生，又能有几知己？",643,0,2,ZEKIi1,"人生,国漫,电视剧,李白,唐诗,混剪,影视剪辑,徐梦圆,长安三万里,影视神仙剪刀手,神仙剪刀手6.0",BV1r6qaYxEVf,https://www.bilibili.com/video/BV1r6qaYxEVf
长安三万里,"【mlp】【<em class=""keyword"">长安三万里</em>裴十二】可惜……我是名女子……",11481,3,159,苍筤筤筤狼,"绘画,同人,古风,绘画过程,设计,小马宝莉,画画的日常,必剪创作,长安三万里,裴十二,2024bilibili迎春会",BV1ra4y187s3,https://www.bilibili.com/video/BV1ra4y187s3
长安三万里,"【<em class=""keyword"">长安三万里</em>】云想衣裳 花想容",39883,11,108,风终意难平,"古风,中国风,剪辑,国漫,长安,李白,影视剪辑,长安三万里,新剧好剧一起看,全能追星企划",BV13j411Q7Ue,https://www.bilibili.com/video/BV13j411Q7Ue
长安三万里,"电影<em class=""keyword"">长安三万里</em> 随鼓起舞，现场氛围感直接拉满！",31041,5,322,翔哥翔翔翔,"舞蹈,电影,古风,李白,氛围感,必剪创作,长安三万里,这个MAD真厉害,动画嘉年华·2023夏梦群响",BV1d8411D7rU,https://www.bilibili.com/video/BV1d8411D7rU
长安三万里,"《<em class=""keyword"">长安三万里</em>》电影二维水墨图！绝美！！！",560,19,15,贰洁2222,"电影,古风,国漫,国风,影视剪辑,安利向,中国式浪漫,追光,长安三万里,热点娱乐资讯速报",BV1Mm4y1E7df,https://www.bilibili.com/video/BV1Mm4y1E7df
长安三万里,"【<em class=""keyword"">长安三万里</em>】论李白和迪士尼公主的适配程度",46263,11,343,桃呀淘呀萄,"公主,迪士尼,动画电影,李白,迪士尼公主,影视剪辑,长安三万里,电影长安三万里,长安三万里大唐欢迎你",BV1s8411S7Ua,https://www.bilibili.com/video/BV1s8411S7Ua
长安三万里,"<em class=""keyword"">长安三万里</em>中的念诗名场面",2774,0,30,账号已注销,"电影,长安,名场面,影视剪辑,台词向,#新人,#热门,长安三万里",BV1zN4y117D2,https://www.bilibili.com/video/BV1zN4y117D2
长安三万里,"#电影<em class=""keyword"">长安三万里</em> 这首《采莲曲》又撩动过多少人的心呢？ #李白",2660,0,31,翔哥翔翔翔,"国产动画,长安,李白,长安三万里,这个MAD真厉害,动画嘉年华·2023夏梦群响",BV1EN411a7UN,https://www.bilibili.com/video/BV1EN411a7UN
长安三万里,"【手书｜<em class=""keyword"">长安三万里</em>｜高适个人向】《贵人》",11585,8,486,醉打诸神诗百篇,"手书,同人,贵人,高适,回春丹,动画短片群星计划,长安三万里",BV15M4y1x7uP,https://www.bilibili.com/video/BV15M4y1x7uP
长安三万里,"【<em class=""keyword"">长安三万里</em>】“天生我才必有用，千金散尽还复来！”这是独属中国人的浪漫！！！",19531,236,215,秋叶问归丶,"MAD,AMV,古风,国漫,李白,MAD.AMV,高适,必剪创作,长安三万里,电影长安三万里,长安三万里大唐欢迎你",BV1uN411e7wT,https://www.bilibili.com/video/BV1uN411e7wT
长安三万里,"【离谱周报】新妲己塌房？<em class=""keyword"">长安三万里</em>咋老道歉？",335935,1404,1172,四毛的干爹,"吐槽,剪辑,封神,木兰,妲己,影评杂谈,长安三万里,娜然,影视有好瓜,影视热点叨叨大会",BV1xP411p7a5,https://www.bilibili.com/video/BV1xP411p7a5
长安三万里,"【<em class=""keyword"">长安三万里</em>】我同时跟八个男（？）的结婚",13220,50,118,言恕言悉,"杜甫,长安,李白,影视剪辑,八个,王维,高适,长安三万里,电影长安三万里",BV1QW4y1f7eM,https://www.bilibili.com/video/BV1QW4y1f7eM
长安三万里,"<em class=""keyword"">长安三万里</em>：只要诗在，书在，<em class=""keyword"">长安</em>就会在！“天生我材必有用，千金散尽还复来”“莫愁前路无知己，天下谁人不识君”哈哈哈……",2335,0,22,远远不能啊,"杜甫,唐朝,超燃,长安,动漫推荐,李白,混剪,影视剪辑,高适,长安三万里",BV1viNgeoEVG,https://www.bilibili.com/video/BV1viNgeoEVG
长安三万里,"<em class=""keyword"">长安三万里</em>    李白  天生我材必有用",764,0,12,薛辞剪,"影视剪辑,长安三万里,BGM混剪大赛,音乐玩家招募令2.0",BV1fX4y1t7Sy,https://www.bilibili.com/video/BV1fX4y1t7Sy
长安三万里,"<em class=""keyword"">长安三万里</em>混剪",178,0,0,yueqin1202,"长安,混剪,影视剪辑,必剪创作,长安三万里,2025高考季",BV1xj83zKECz,https://www.bilibili.com/video/BV1xj83zKECz
长安三万里,"【<em class=""keyword"">长安三万里</em>】高适！赵客缦胡缨，吴钩霜雪明。——李白",3778,1,24,森林雾草,"电影,长安,古装,李白,影视剪辑,高适,必剪创作,长安三万里,心动的动漫",BV14G41197nf,https://www.bilibili.com/video/BV14G41197nf
长安三万里,"1080P《<em class=""keyword"">长安三万里</em>》视频原声，三分钟带你尽看李白与高适。",26819,209,282,蝶飞檐落,"杜甫,国漫,李白,影视剪辑,高适,必剪创作,长安三万里,影视有好瓜,新片新剧产粮大赛",BV1qu4y1e79C,https://www.bilibili.com/video/BV1qu4y1e79C
长安三万里,"<em class=""keyword"">长安三万里</em>：程公公被高适征服了！",5252,2,24,红尘火鸡,"电影,征服,长安,李白,公公,影视剪辑,高适,必剪创作,长安三万里,人人都能聊影视",BV1b1421D7q5,https://www.bilibili.com/video/BV1b1421D7q5
长安三万里,"【长安三万里】“他是天上<em class=""keyword"">谪仙人</em>，我不过一凡尘俗子”",3171,0,44,在线作法不秃头,"古风,剪辑,长安,古装,影视剪辑,长安三万里",BV16gmLYMEeq,https://www.bilibili.com/video/BV16gmLYMEeq
长安三万里,"【长安三万里｜寻常歌】“你是<em class=""keyword"">谪仙人</em>，要回天上；我是世间人，我在世间盘桓。”",13502,105,391,火龙果酒吨吨吨,"古风,剪辑,国漫,长安,李白,混剪,影视剪辑,高适,长安三万里,电影长安三万里",BV1Q94y1C74k,https://www.bilibili.com/video/BV1Q94y1C74k
长安三万里,"【长安三万里｜寻常歌】“你是<em class=""keyword"">谪仙人</em>，要回天上；我是世间人，我在世间盘桓。”",13502,105,391,火龙果酒吨吨吨,"古风,剪辑,国漫,长安,李白,混剪,影视剪辑,高适,长安三万里,电影长安三万里",BV1Q94y1C74k,https://www.bilibili.com/video/BV1Q94y1C74k
长安三万里,"【长安三万里｜寻常歌】“你是<em class=""keyword"">谪仙人</em>，要回天上；我是世间人，我在世间盘桓。”",13502,105,391,火龙果酒吨吨吨,"古风,剪辑,国漫,长安,李白,混剪,影视剪辑,高适,长安三万里,电影长安三万里",BV1Q94y1C74k,https://www.bilibili.com/video/BV1Q94y1C74k
长安三万里,"【长安三万里｜寻常歌】“你是<em class=""keyword"">谪仙人</em>，要回天上；我是世间人，我在世间盘桓。”",13502,105,391,火龙果酒吨吨吨,"古风,剪辑,国漫,长安,李白,混剪,影视剪辑,高适,长安三万里,电影长安三万里",BV1Q94y1C74k,https://www.bilibili.com/video/BV1Q94y1C74k
长安三万里,"【成仙|李白】他是<em class=""keyword"">谪仙人</em>，应当回天上去",107,0,1,绍齐齐,"国漫,电视剧,成仙,李白,影视剪辑,长安三万里",BV1zTbfz9E2k,https://www.bilibili.com/video/BV1zTbfz9E2k
长安三万里,"长安三万里｜李白｜“你是<em class=""keyword"">谪仙人</em>，要回天上。我是世间人，我在世间盘桓”",1446,0,13,IreneAlieen,"剪辑,李白,影视剪辑,长安三万里",BV16g4y1Z789,https://www.bilibili.com/video/BV16g4y1Z789
长安三万里,"【长安三万里|李白<em class=""keyword"">高适</em>友情向同人手书】City Of Stars",95033,171,7493,叶桦耶,"手书,李白,历史同人,高适,长安三万里",BV1oN411h7zZ,https://www.bilibili.com/video/BV1oN411h7zZ
长安三万里,"我本将心向明月·长安三万里·<em class=""keyword"">高适</em>X李白（这首歌真是太上头啦！）",31401,123,671,蘇小鱼爱喵喵,"古风,国漫,李白,影视剪辑,追光动画,高适,必剪创作,我本将心向明月,王朝1982,电影长安三万里,长安三万里大唐欢迎你",BV16M4y1j7a7,https://www.bilibili.com/video/BV16M4y1j7a7
长安三万里,"【长安三万里·浮光】“在下李白”“在下<em class=""keyword"">高适</em>”",85270,150,2139,子落无悔,"动画,电影,剪辑,长安,电影剪辑,李白,影视剪辑,浮光,最强安利王,长安三万里,混剪安利大作战",BV17w411e7Z2,https://www.bilibili.com/video/BV17w411e7Z2
长安三万里,"<em class=""keyword"">高适</em>:半生潦倒，半生逆袭",118562,28,655,木塔影视剪辑,"电影,逆袭,混剪,影视剪辑,高适,长安三万里,秋季创作打卡",BV1Bh4y1z7L1,https://www.bilibili.com/video/BV1Bh4y1z7L1
长安三万里,"【长安三万里·浮光】“在下李白”“在下<em class=""keyword"">高适</em>”",85270,150,2139,子落无悔,"动画,电影,剪辑,长安,电影剪辑,李白,影视剪辑,浮光,最强安利王,长安三万里,混剪安利大作战",BV17w411e7Z2,https://www.bilibili.com/video/BV17w411e7Z2
长安三万里,"【手书｜长安三万里｜<em class=""keyword"">高适</em>个人向】《贵人》",11585,8,486,醉打诸神诗百篇,"手书,同人,贵人,高适,回春丹,动画短片群星计划,长安三万里",BV15M4y1x7uP,https://www.bilibili.com/video/BV15M4y1x7uP
长安三万里,【长安三万里·象王行】“大鹏一日同风起，扶摇直上九万里”,20184,7,237,子落无悔,"动画,古风,电影剪辑,李白,混剪,影视剪辑,高适,象王行,长安三万里,神仙剪刀手,影视神仙剪刀手",BV19u4y1a7if,https://www.bilibili.com/video/BV19u4y1a7if
长安三万里,《长安三万里》|“我本桀骜少年臣，不信鬼神不信人”,515200,317,8830,福克纳ai,"杜甫,少年,长安,李白,混剪,影视剪辑,高适,让酒,长安三万里,我在B站看动画节",BV1614y1z7yr,https://www.bilibili.com/video/BV1614y1z7yr
长安三万里,【长安三万里】一口气看完！跨越山海 邀您共赏长安！,493165,1675,4771,爱做梦の小谭,"动画电影,电影剪辑,李白,将进酒,一口气看完,高适,必剪创作,寻仙问道,长安三万里,新剧好剧一起看,e人i人的度假方式",BV1NC4y1d7iy,https://www.bilibili.com/video/BV1NC4y1d7iy
长安三万里,"“人生短暂，知己难遇…”｜长安三万里·李白和<em class=""keyword"">高适</em>的神仙友谊",107013,117,4797,wink-烨,"电影,唐朝,国漫,李白,影视剪辑,追光动画,高适,神仙友谊,长安三万里,电影长安三万里,长安三万里大唐欢迎你",BV1SN411S7wR,https://www.bilibili.com/video/BV1SN411S7wR
长安三万里,"【长安三万里|<em class=""keyword"">高适</em>】老天总是会给默默努力的人留有机会！",18353,2,192,金秋栗子,"电影,唐朝,国漫,长安,李白,影视剪辑,高适,悬溺,长安三万里,影视神仙剪刀手,神仙剪刀手2.0",BV1SK4y1z7Ex,https://www.bilibili.com/video/BV1SK4y1z7Ex
长安三万里,"【长安三万里】【<em class=""keyword"">高适</em>中心向武将打戏混剪】新·定军山 | 少年郎 日月星辰染白发 赴战场 任它风霜雪满身",8146,111,233,那个琥珀,"战场,国漫,李白,群像,混剪,武将,打戏,高适,电影长安三万里,长安三万里大唐欢迎你",BV1j94y1q7iH,https://www.bilibili.com/video/BV1j94y1q7iH
长安三万里,【长安三万里|一程山路】一叶曲折过后，又一道坎坷,5662,1,81,韩谒雨,"李白,影视剪辑,高适,一程山路,长安三万里,神仙剪刀手,影视神仙剪刀手",BV1jp4y1T7mn,https://www.bilibili.com/video/BV1jp4y1T7mn
长安三万里,"长安三万里·高燃盛唐 | “你我生当如此盛世，当为大鹏！” | 李白×<em class=""keyword"">高适</em>",18397,103,175,生活造梦家,"唐朝,动画电影,国漫,电影剪辑,李白,影视剪辑,高适,追光,长安三万里,长安三万里大唐欢迎你",BV1oh4y17738,https://www.bilibili.com/video/BV1oh4y17738
长安三万里,【长安三万里|一程山路】一叶曲折过后，又一道坎坷,5662,1,81,韩谒雨,"李白,影视剪辑,高适,一程山路,长安三万里,神仙剪刀手,影视神仙剪刀手",BV1jp4y1T7mn,https://www.bilibili.com/video/BV1jp4y1T7mn
长安三万里,"“相扑”的最高境界就是骗过对手甚至自己，<em class=""keyword"">高适</em>他做到了！",1911,32,15,叶子TALE,"相扑,长安,李白,影视剪辑,高适,必剪创作,长安三万里,十月创作打卡",BV1v84y117Vh,https://www.bilibili.com/video/BV1v84y117Vh
长安三万里,"究竟怎样的朝代能同时生出李白，杜甫，<em class=""keyword"">高适</em>，王维…",39537,245,385,小好香菜,"历史,中国,文化,杜甫,李白,影视剪辑,王维,高适,大唐长安,电影长安三万里,长安三万里大唐欢迎你",BV1L94y1B744,https://www.bilibili.com/video/BV1L94y1B744
长安三万里,【长安三万里｜寻常歌】“你是谪仙人，要回天上；我是世间人，我在世间盘桓。”,13502,105,391,火龙果酒吨吨吨,"古风,剪辑,国漫,长安,李白,混剪,影视剪辑,高适,长安三万里,电影长安三万里",BV1Q94y1C74k,https://www.bilibili.com/video/BV1Q94y1C74k
长安三万里,这俩适配度也太高了吧！！〖长安三万里×浮光 周深〗人生不过恍惚三万天,3026,13,57,Salzzz,"李白,混剪,影视剪辑,周深,高适,浮光,长安三万里,影视神仙剪刀手,神仙剪刀手2.0",BV1Qw411J7FJ,https://www.bilibili.com/video/BV1Qw411J7FJ
长安三万里,我敢说，90%的国人根本不了解李白,8918945,3857,157503,布衣探案,"中国,文化,中国风,唐朝,李白,影视剪辑,高适,追光,长安三万里,电影长安三万里,长安三万里大唐欢迎你",BV1WV4y187CK,https://www.bilibili.com/video/BV1WV4y187CK
长安三万里,"有一种友情，叫做李白和<em class=""keyword"">高适</em>",2915,1,9,宝哥电影,"电影,李白,影视剪辑,长安三万里",BV1YC4y1d7hi,https://www.bilibili.com/video/BV1YC4y1d7hi
长安三万里,"谁不爱暮年将军！王劲松速速去演<em class=""keyword"">高适</em>！“银鞍照白马，飒沓如流星。”｜长安三万里",7088,113,153,EGG诗,"混剪,王劲松,高适,松临,长安三万里",BV1Q841117kt,https://www.bilibili.com/video/BV1Q841117kt
长安三万里,"谁不爱暮年将军！王劲松速速去演<em class=""keyword"">高适</em>！“银鞍照白马，飒沓如流星。”｜长安三万里",7088,113,153,EGG诗,"混剪,王劲松,高适,松临,长安三万里",BV1Q841117kt,https://www.bilibili.com/video/BV1Q841117kt
长安三万里,【长安三万里】“天生我才必有用，千金散尽还复来！”这是独属中国人的浪漫！！！,19531,236,215,秋叶问归丶,"MAD,AMV,古风,国漫,李白,MAD.AMV,高适,必剪创作,长安三万里,电影长安三万里,长安三万里大唐欢迎你",BV1uN411e7wT,https://www.bilibili.com/video/BV1uN411e7wT
长安三万里,"长安三万里：程公公被<em class=""keyword"">高适</em>征服了！",5252,2,24,红尘火鸡,"电影,征服,长安,李白,公公,影视剪辑,高适,必剪创作,长安三万里,人人都能聊影视",BV1b1421D7q5,https://www.bilibili.com/video/BV1b1421D7q5
长安三万里,长安三万里 | 长安城中多的是怀才不遇,2361,0,26,cbskjchqucnzncic,"国漫,长安,李白,影视剪辑,高适,长安三万里,影视神仙剪刀手,神仙剪刀手6.0",BV1b3mZYBEtW,https://www.bilibili.com/video/BV1b3mZYBEtW
长安三万里,"[长安三万里]<em class=""keyword"">高适</em>：年少时不能遇见太惊艳的人",8859,109,12,冰冰很凉,"唐朝,李白,影视剪辑,高适,必剪创作,长安三万里,新剧好剧一起看,开启暑假的100种方式",BV1PX4y1Y7t8,https://www.bilibili.com/video/BV1PX4y1Y7t8
长安三万里,"长安三万里：程公公被<em class=""keyword"">高适</em>征服了！",5252,2,24,红尘火鸡,"电影,征服,长安,李白,公公,影视剪辑,高适,必剪创作,长安三万里,人人都能聊影视",BV1b1421D7q5,https://www.bilibili.com/video/BV1b1421D7q5
长安三万里,长安三万里 | 长安城中多的是怀才不遇,2361,0,26,cbskjchqucnzncic,"国漫,长安,李白,影视剪辑,高适,长安三万里,影视神仙剪刀手,神仙剪刀手6.0",BV1b3mZYBEtW,https://www.bilibili.com/video/BV1b3mZYBEtW
长安三万里,"此生皆欢喜——长安三万里，李白<em class=""keyword"">高适</em>友情向",267,0,1,慕容宸轩,"友情,李白,影视剪辑,姚政,高适,长安三万里",BV1pG411q7wu,https://www.bilibili.com/video/BV1pG411q7wu
长安三万里,"【长安三万里/<em class=""keyword"">高适</em>×李白】莫愁前路无知己，天下谁人不识君",988,0,30,宇宙第一年糕妖怪,"古风,国漫,李白,影视剪辑,盛唐,追光动画,高适,吹灭小山河,长安三万里,电影长安三万里,长安三万里大唐欢迎你",BV1UN411e74V,https://www.bilibili.com/video/BV1UN411e74V
长安三万里,【长安三万里x是年七六二】“只要诗在，书在，长安就会在”,1114,0,9,哆啦Cola,"影视,唐朝,长安,电影剪辑,李白,影视剪辑,KBShinya,高适,长安三万里,是年七六二",BV1z84y197cc,https://www.bilibili.com/video/BV1z84y197cc
长安三万里,"“年少时不能遇见太惊艳的人…”<em class=""keyword"">高适</em>丨李白丨长安三万里",8588,1,121,溶溶月丿,"唐朝,诗人,诗词,李白,知己,影视剪辑,李太白,高适,长安三万里,电影长安三万里,长安三万里大唐欢迎你",BV1TX4y1e7c9,https://www.bilibili.com/video/BV1TX4y1e7c9
长安三万里,"【<em class=""keyword"">高适</em>｜别董大】天下谁人不识君？",2035,0,28,昭熙的理想国,"剪辑,国漫,诗词,国风,影视剪辑,高适,别董大,长安三万里",BV1Bj411H7Vx,https://www.bilibili.com/video/BV1Bj411H7Vx
长安三万里,【长安三万里】浮光中的盛世在你我心中  亘古不变,14855,0,257,花汐Zoya丶,"剪辑,长安,李白,漫剪,高适,浮光,长安三万里,影视神仙剪刀手,神仙剪刀手5.0",BV1ux4y1s7L8,https://www.bilibili.com/video/BV1ux4y1s7L8
长安三万里,"1080P《长安三万里》视频原声，三分钟带你尽看李白与<em class=""keyword"">高适</em>。",26819,209,282,蝶飞檐落,"杜甫,国漫,李白,影视剪辑,高适,必剪创作,长安三万里,影视有好瓜,新片新剧产粮大赛",BV1qu4y1e79C,https://www.bilibili.com/video/BV1qu4y1e79C
长安三万里,"<em class=""keyword"">高适</em>的高家枪只为上阵杀敌，而今天却要去讨妇人欢喜",81,0,1,小虎聊影视,"动漫,国产,电影,动画片,国漫,电影剪辑,混剪,影视剪辑,长安三万里,影视神仙剪刀手,神仙剪刀手5.0",BV1natFeFEnG,https://www.bilibili.com/video/BV1natFeFEnG
长安三万里,"<em class=""keyword"">高适</em>的高家枪只为上阵杀敌，而今天却要去讨妇人欢喜",81,0,1,小虎聊影视,"动漫,国产,电影,动画片,国漫,电影剪辑,混剪,影视剪辑,长安三万里,影视神仙剪刀手,神仙剪刀手5.0",BV1natFeFEnG,https://www.bilibili.com/video/BV1natFeFEnG
长安三万里,《长安三万里》角色及相关评分，你最喜欢谁？,5200,158,55,熊猫排行,"杜甫,唐朝,电视剧,李白,影视剪辑,高适,长安三万里,人人都能聊影视,人人都能聊影视5.0",BV1Fb9JYPESC,https://www.bilibili.com/video/BV1Fb9JYPESC
长安三万里,【长安三万里】不见长安 | 有人歌诗三百 歌尽了悲欢,13056,8,434,-莫凭阑-,"长安,诗词,李白,影视剪辑,追光动画,高适,长安三万里,宝藏动画安利",BV13N4y117Z5,https://www.bilibili.com/video/BV13N4y117Z5
长安三万里,这才是内娱小生应有的台词水平，【于适朗诵李白《将进酒》直拍】台词功底太扎实了，现场比直播更能感受声音的穿透力【于室存档】250411 百年丁香诗会,4215,121,133,影子风中有朵雨做的云,"台词,声音,诗词,李白,将进酒,朗诵,影视剪辑,95生,于适,长安三万里",BV1gydDY3EfT,https://www.bilibili.com/video/BV1gydDY3EfT
长安三万里,"大器晚成的<em class=""keyword"">高适</em>——观&lt;长安三万里&gt;有感",4151,1,17,墨沉燃羽zyh,"电影,长安,大唐,电影剪辑,高适,长安三万里,神仙剪刀手,影视神仙剪刀手",BV1Lw411M7aS,https://www.bilibili.com/video/BV1Lw411M7aS
长安三万里,长安三万里：只要诗在，书在，长安就会在！“天生我材必有用，千金散尽还复来”“莫愁前路无知己，天下谁人不识君”哈哈哈……,2335,0,22,远远不能啊,"杜甫,唐朝,超燃,长安,动漫推荐,李白,混剪,影视剪辑,高适,长安三万里",BV1viNgeoEVG,https://www.bilibili.com/video/BV1viNgeoEVG
