标题,价格(元),所在地,想要人数,商品URL
【正版新书】 超级球迷 现代出版社 周锐著 编码：RT9213502 书名：超级球迷 ISBN：9787514370041 作者：周锐著 编者： 出版社：现代出版社 出版日期：2018-05 包册数： 字数：172 页数：247 开本：32开 装帧类型： 定价：32.80 默认当...,22.96,河南,0,https://www.goofish.com/item?id=952269941958&categoryId=201544601
"NBA2K17超级街头补丁整合版mod，十几款街头球场，可单 买可打包，单买一个球场9r,一口价全部打包，早买早享受，晚买受折磨。 专属定制面补， 地板采用16k的城市地板 ，球馆采用定制款光影球馆  还增强了球员的流汗效果， 随着比赛的进行流汗效果会逐渐增强  观众也全部替换成真实观众  另外更新了...",9.0,北京,35,https://www.goofish.com/item?id=785218382589&categoryId=126866264
NBA2K16超级大补 2k16大补合集 耗费大量时间独家整 合 2k16整合大补，里面包含球馆，面补，画质，地板，球衣，照片，记分牌，动作，真实音效，站姿，光影篮球，肌肉补丁等等，让你的2k质感碾压原版，补丁效果仿佛跟现实一模一样。补丁不重复 ，所有补丁集成总计4g大补。只支持电脑PC版本，NBA2...,39.9,上海,78,https://www.goofish.com/item?id=743374363809&categoryId=126866264
NBA2K23超级大补丁【自动发货】 24最新赛季阵容、国家队、梦之队、中国队、欧洲队、NBA经典东西部全明星、超200+复古经典NBA球队应有尽有想要赶紧来！面补全新升级超级大补！特别说明：这是电脑PC版本，次时代深阴影画质，耐克阿迪宽松球衣，新增23次时代大头照，均为筛选...,6.0,广东,0,https://www.goofish.com/item?id=755911145411&categoryId=126856344
顶级工艺  科比 双 腰子 patchPA 高清 DIY自制 卡！工艺繁琐 细节超级棒！现货售完止 手工签字高清画质01/25钢印 超高清晰度凹凸浮雕效果类型：自制卡（背面无官标，不接加标定制）尺寸：180pt厚卡附加：包砖 满百包邮质量：2400 DPI顶级印制机印制，顶级覆膜超级丝滑。超轻手感及清晰度保障，永久保存。非常适合收藏 ！#球星卡  HEJOS CARD,136.0,天津,48,https://www.goofish.com/item?id=958612566101&categoryId=126866264
NBA2K16超级大补 2k16大补合集 耗费大量时间独家整 合 2k16整合大补，里面包含球馆，面补，画质，地板，球衣，照片，记分牌，动作，真实音效，站姿，光影篮球，肌肉补丁等等，让你的2k质感碾压原版，补丁效果仿佛跟现实一模一样。补丁不重复 ，所有补丁集成总计4g大补。只支持电脑PC版本，NBA2...,40.0,江苏,103,https://www.goofish.com/item?id=743374603150&categoryId=126866264
（球迷福利）NBA季后赛无线观看#体育超级会员秒发【腾讯超级 体育Svip不限制场数月卡，可看NBA】超级会员腾讯体育超级VIP会员 NBA腾讯会员 NBA全赛季 SVIP腾讯体育会员 腾讯体育超级会员  规格:日卡24小时体验卡          周卡质保7天          月卡质保25天  登...,1.0,北京,3,https://www.goofish.com/item?id=927839883965&categoryId=201703101
全新 拜仁 拜仁慕尼黑球迷限定长款红毛巾 规格 128*37mm 全新未开封（余多条） 结婚当毛巾很不错 红色。质量超级好 不掉色 单条39 两条包邮、有25条 打包价格可议 现货 拍下不退不换,75.0,上海,14,https://www.goofish.com/item?id=682090810194&categoryId=126858749
实况足球21PLUS版本❤️中超中甲球迷福音 Plus版本大小为170G需要预留400G空间解压 请玩家先确认空间，确保正常解压!❤️ 更新2025赛季中超联赛16支俱乐部球队和转会(大连英博、云南玉昆升超):中国足球协会超级联赛 LBRB 27 帅霹雳风行 上海海港 北京国安 长...,12.0,黑龙江,83,https://www.goofish.com/item?id=896307932108&categoryId=126856346
『新品特价包邮』新款阿卡网球名场面亚克力钥匙扣球迷周边挂件创 意送朋友闺蜜礼物           【阿卡2025法网·逆转封神钥匙扣】  ｜见证史诗！将“不可能”戴在身上！ 忘不了那场让全世界屏息的法网决赛！ 阿卡面对辛纳，0-2绝境之下，上演惊天超级大逆转！每...,5.5,广东,7,https://www.goofish.com/item?id=944010687819&categoryId=126858557
