标题,价格(元),所在地,想要人数,商品URL
如果历史是一群喵12元末明初篇历史喵漫画书肥志胶装 全新现货 可直拍 24小时发货 7天无理由退换  新疆西藏不发货如果历史是一群喵12,6.0,江苏,0,https://www.goofish.com/item?id=782839461737&categoryId=202029302
如果历史是一群喵全套15册明末清初大明皇朝元末明初篇肥志漫画 书彩色印刷版！ 本店所有产品支持自主下单，质量都有保障！ 【售后无忧】 （1）出版社直发，放心购买 （2）不要拿别人低品质跟我比价格； （3）所有商品低价出售，闲鱼优品质量保证。 （4）收到货时请检查包裹完好无损，如有问题请拒收； （5）全...,12.9,河南,54,https://www.goofish.com/item?id=842843462430&categoryId=202029302
如果历史是一群喵 12.元末明初篇 线装 全新未拆封 现货包邮 9787557030162,19.0,江苏,7,https://www.goofish.com/item?id=862935640894&categoryId=127838003
全新正版《如果历史是一群喵》第12册，元末明初篇，肥志编绘， 广东旅游出版社出版。烫金线装版，讲述明朝开国皇帝朱元璋的传奇人生，内容超有趣！全新未拆封，塑料腰封包装。 喜欢的朋友可以私聊，同城自提优先，异地可发。全国包邮（偏远地区除外）。48小时内发货，支持7天无理由退换。如果历史是一群喵12,19.8,重庆,3,https://www.goofish.com/item?id=946203324559&categoryId=202029302
【喵15】如果历史是一群喵15·大清风云篇 肥志历史科普漫画 全新书籍 包邮内容简介《如果历史是一群喵》是肥志精心打造的，一部以华夏历史为主线，依据二十四史等文献资料编绘的历史漫画。该系列用漫画手法塑造了12只体态丰盈、造型可爱的喵咪，精彩还原古代中国众多经典历史故事，达到寓教于乐的效果。为了打破枯燥无味的历史标签，肥志和他的团队翻遍二十四史，理清时间脉络，为《如果历史是一群喵》注入大众更容易消化的现代梗。每回文末搭配严谨的文献参考和新编的展开目录《如果历史是一群喵1·夏商西周篇》《如果历史是一群喵2·春秋战国篇》《如果历史是一群喵3·秦楚两汉篇》《如果历史是一群喵4·东汉末年篇》《如果历史是一群喵5·乱世三国篇》《如果历史是一群喵6·魏晋南北篇》《如果历史是一群喵7·隋唐风云篇》《如果历史是一群喵8·盛世大唐篇》《如果历史是一群喵9·五代十国篇》《如果历史是一群喵10·宋辽金夏篇》《如果历史是一群喵11·南宋金元篇》《如果历史是一群喵12·元末明初篇》《如果历史是一群喵13·大明皇朝篇》《如果历史是一群喵14·明末清初篇》作者简介肥志:深圳萌想文化传播有限公司、深圳萌想影视科技有限公司创始人兼董事长，连续两年微博十大影响力动漫大V之一，获评胡润“Under30s创业领*袖”、广州市动漫艺术家协会“广州青年动漫家十*强”、“致敬新中国动漫70年70人”之一、中国国际漫画节“湾区名家大师团”成员。曾任深圳脸萌科技有限公司联合创始人、原脸萌 APP首席美术设计师，脸萌APP全*球下载量超过1亿。近年先后主创作品有《如果历史是一群喵》《如果西游是一群喵》《如果世界是一窝啾》和《肥志百科》，深受广大读者喜欢。目前萌想文化旗下漫画在新浪微博总阅读量已超过20亿，同名动画在Bilibili上累计播放量超过5亿，作品相关内容多次获得人民日报、共青团等官方媒体的转载和关注，更荣获中国动漫金龙奖ZUI佳动漫IP奖、ZUI佳动漫角色奖、ZUI佳动漫出版奖及新周刊2018中国视频榜年度动漫作品等多项业内大奖。东汉末年篇-如果历史是一群喵,9.8,北京,24,https://www.goofish.com/item?id=891392934004&categoryId=202029302
搬家甩！79元15册！《如果历史是一群喵》全套！全新全新！包 邮！明末清初大明皇朝元末明初篇！ 仓库搬迁，处理书籍，品相完好，实拍图放心选购。 看到就是缘分，喜欢就拍！24-48小时内发货，质量有保障！分类: 漫画书籍 | 成色: 全新 | ISBN: NOAH-2005-B0610如果历史是一群年喵7,79.0,江苏,145,https://www.goofish.com/item?id=951720649060&categoryId=202029302
假如如果历史是一群喵全套12册如果历史是一群喵12·元末明初 如果历史是一群喵11·南宋金元篇 肥志人气历史萌漫系列第十一卷，南宋金元展开激烈较量，世纪风暴袭来！,7.78,江苏,27,https://www.goofish.com/item?id=746790643946&categoryId=201544601
全新现货包邮如果历史是一群喵第12册元末明初篇肥志著漫画书籍 喵星人  第12册  13.8元  其他喵也有，欢迎咨询。  需要可以直接拍。如果历史是一群喵12,13.8,浙江,60,https://www.goofish.com/item?id=748873300899&categoryId=202029302
如果历史是一群喵 青少年儿童漫画历史类书籍正版第十二册  元末明初篇 基本全新  前面有两页有破损 图片可以看到 其他页数没有问题,10.0,江苏,0,https://www.goofish.com/item?id=951062766205&categoryId=202029302
如果历史是一群喵12元末明初篇历史喵漫画书肥志胶装 全新现货 可直拍 24～48小时发货   新疆西藏不发,15.9,北京,8,https://www.goofish.com/item?id=723922441729&categoryId=127838003
【喵12】如果历史是一群喵第12册·元末明初篇 古代历史儿童 漫画   全套齐全    全新书籍未拆封  线装,18.89,江苏,46,https://www.goofish.com/item?id=743874565130&categoryId=202029302
如果历史是一群喵第12册元末明初篇 肥志 正版 ​         ​买重了，多出一本12册，全新未开封，正版，新华书店购入，29.9元包邮，不议价，喜欢直接拍，只有一本，能拍即有货，看到订单后会尽快发货。  如果历史是一群喵 12如果历史是一群喵12,29.9,广东,59,https://www.goofish.com/item?id=911780909433&categoryId=202029302
如果历史是一群喵全套1-15册新书上市肥志历史儿童漫画 !!!!需要哪本联系客服，改好价再拍!!!!!!!!!!要求高别拍!!!!!无运费险!!!!!历史喵第十五册【大清风云】¥16.9历史喵第十四册【明末清初】¥15.9历史喵第十三册【大明皇朝】¥15.9历史喵第十二册【元末明初】¥14.9历史喵第十一册【南宋金元】¥11.9历史喵第十册【宋辽金夏】¥11.9历史喵第九册【五代十国】¥11.9历史喵第八册【盛世大唐】11.9历史喵第六册【魏晋南北】11.9历史喵第五册【乱世三国】¥11.9历史喵第四册【东汉末年】¥11.9历史喵第三册【秦楚两汉】11.9购物须知：♥拍下后一般24小时内发出，特殊情况外48小时内发货。♥快递物流有时候暴力运输，偶尔会有一些小磕碰轻微压折，不能接受的完美主义宝子勿拍哦。♥售后问题：收到货有问题请直接联系客服处理，非质量问题不退不换。拒绝只退款不退货，拒收到付。❤️货已发出半路退款需要承担我们货已发出的快递费和退回的运费。♥本店上架图书有限，基本市面上所有书籍都有货，可以点击聊一聊联系客服咨询 ❤️偏远地区不包邮哦如果历史是一群喵东汉末年篇-如果历史是一群喵,11.9,湖南,0,https://www.goofish.com/item?id=964838168721&categoryId=202029302
